"m1","m2","m3","x1","x2","x3","y1","y2","y3","tEnd","x1[tEnd]","x2[tEnd]","x3[tEnd]","y1[tEnd]","y2[tEnd]","y3[tEnd]"
5,12,13,-2.925818773651651,1.6994166623546139,0.16577192605995883,-0.13703611738393429,3.851494609846774,4.463124020758372,0.003,-2.9258214100318685,0.16577147295854183,3.8514932190516853,1.699419263830968,-0.13703386603966025,4.463122618951366
5,12,13,-2.925818773651651,1.6994166623546139,0.16577192605995883,-0.13703611738393429,3.851494609846774,4.463124020758372,0.005,-2.925825995429726,0.1657706848969169,3.851490800060827,1.6994237885216794,-0.1370299503158598,4.463120180809676
5,12,13,-2.925818773651651,1.6994166623546139,0.16577192605995883,-0.13703611738393429,3.851494609846774,4.463124020758372,0.01,-2.9258474894765767,0.16576699086241775,3.8514794610389385,1.6994449980040236,-0.13701159536068616,4.463108752019156
5,12,13,-2.925818773651651,1.6994166623546139,0.16577192605995883,-0.13703611738393429,3.851494609846774,4.463124020758372,1,-3.2047644462750924,0.12275576227580363,3.696991639534836,1.9748566080992407,0.10771221633813878,4.3087344570669
5,12,13,-2.925818773651651,1.6994166623546139,0.16577192605995883,-0.13703611738393429,3.851494609846774,4.463124020758372,5,-7.2354805636562265,-0.8615430827764314,0.8152948981356112,6.079970563353539,0.5181121133695111,5.123147150404947
5,12,13,-2.925818773651651,1.6994166623546139,0.16577192605995883,-0.13703611738393429,3.851494609846774,4.463124020758372,7.5,-9.613227042709074,-3.4849324475766745,-0.4323580348837439,9.402105894157183,1.3510499103473335,5.542855565573109
5,12,13,-2.432437035418745,1.7137559821855686,1.9465402303962018,-1.8623879579582905,4.2988862397870236,4.377956062823229,0.001,-2.432437079190687,1.946540217253628,4.298886105937435,1.713756221490728,-1.8623876868417863,4.377955853487475
5,12,13,-2.432437035418745,1.7137559821855686,1.9465402303962018,-1.8623879579582905,4.2988862397870236,4.377956062823229,0.003,-2.4324373197203855,1.9465401450350894,4.298885370419432,1.713757536494963,-1.8623861970279245,4.3779547031650585
5,12,13,-2.432437035418745,1.7137559821855686,1.9465402303962018,-1.8623879579582905,4.2988862397870236,4.377956062823229,0.005,-2.4324378007756833,1.94654000060162,4.298883899378278,1.7137601665016158,-1.862383217392007,4.377952402512941
5,12,13,-2.432437035418745,1.7137559821855686,1.9465402303962018,-1.8623879579582905,4.2988862397870236,4.377956062823229,0.01,-2.4324400557130565,1.9465393235779498,4.298877003861137,1.7137724946536603,-1.8623692503299825,4.377941618189546
5,12,13,-2.432437035418745,1.7137559821855686,1.9465402303962018,-1.8623879579582905,4.2988862397870236,4.377956062823229,1,-2.4614003318886444,1.9385178262269407,4.205522904408022,1.8776255528135208,-1.673877551518307,4.232140395530225
5,12,13,-2.7966089706053125,1.8014057785265798,1.0409814720631712,-0.6991425363262329,3.579692699002316,3.797298692875575,0.001,-2.7966090970903195,1.0409814972197773,3.5796924928085256,1.8014060293851049,-0.6991421878100477,3.7972984256065705
5,12,13,-2.7966089706053125,1.8014057785265798,1.0409814720631712,-0.6991425363262329,3.579692699002316,3.797298692875575,0.003,-2.796609902310067,1.0409816573748707,3.579691180144642,1.8014076263837377,-0.6991399691002932,3.7972967241281017
5,12,13,-2.7966089706053125,1.8014057785265798,1.0409814720631712,-0.6991425363262329,3.579692699002316,3.797298692875575,0.005,-2.7966115127463684,1.0409819776926703,3.579688554808969,1.8014108203765893,-0.6991355316709675,3.7972933211615336
5,12,13,-2.7966089706053125,1.8014057785265798,1.0409814720631712,-0.6991425363262329,3.579692699002316,3.797298692875575,0.01,-2.7966190616657904,1.0409834791841257,3.579676248546164,1.8014257922170536,-0.6991147312187214,3.797277369753505
5,12,13,-2.7966089706053125,1.8014057785265798,1.0409814720631712,-0.6991425363262329,3.579692699002316,3.797298692875575,1,-2.8953047645752443,1.066045979885087,3.4104043476740147,1.9982651272072154,-0.41526995781486775,3.578246509094957
5,12,13,-2.7966089706053125,1.8014057785265798,1.0409814720631712,-0.6991425363262329,3.579692699002316,3.797298692875575,5,-3.9127228064831394,-0.6551160630503813,1.4378551869002174,5.38013751648776,-0.2162812497856767,4.3936406434438995
5,12,13,-2.362237117780114,1.7509921945297084,0.8691785342705165,-0.6096711133009491,4.080133258412084,3.026334746994715,0.001,-2.362237303220944,0.8691786023580874,4.0801329879121315,1.7509924945531148,-0.6096707546948753,3.026334504379928
5,12,13,-2.362237117780114,1.7509921945297084,0.8691785342705165,-0.6096711133009491,4.080133258412084,3.026334746994715,0.003,-2.3622385407372706,0.8691790567409398,4.080131182752769,1.750994496721763,-0.6096683615710552,3.0263328853107496
5,12,13,-2.362237117780114,1.7509921945297084,0.8691785342705165,-0.6096711133009491,4.080133258412084,3.026334746994715,0.005,-2.3622410157659193,0.869179965516511,4.08012757242518,1.7509985010522537,-0.6096635753174622,3.0263296471654724
5,12,13,-2.362237117780114,1.7509921945297084,0.8691785342705165,-0.6096711133009491,4.080133258412084,3.026334746994715,0.01,-2.3622526174566643,0.8691842254168995,4.080110649001223,1.7510172713411523,-0.6096411397447563,3.026314468349035
5,12,13,-2.362237117780114,1.7509921945297084,0.8691785342705165,-0.6096711133009491,4.080133258412084,3.026334746994715,1,-2.513391945154829,0.9355237278875593,3.8458832275508033,1.995212542760522,-0.3045761415760368,2.817225085992106
5,12,13,-2.362237117780114,1.7509921945297084,0.8691785342705165,-0.6096711133009491,4.080133258412084,3.026334746994715,5,-4.242413636391526,-1.013079348577106,1.849989656339281,5.760145540737429,0.2054779616676356,3.8035014572454706
5,12,13,-2.362237117780114,1.7509921945297084,0.8691785342705165,-0.6096711133009491,4.080133258412084,3.026334746994715,7.5,-4.486670977032793,-2.27750339251165,-0.978144036124623,9.299271561119468,1.6924897970387793,4.411237249726716
5,12,13,-2.674104138375347,1.774277577119395,0.6037774726162688,-0.06295608373339068,4.14194772527258,3.0366812644050145,0.001,-2.6741044201374176,0.6037775514743473,4.141947422815728,1.7742778526304337,-0.06295575161368834,3.036681041333724
5,12,13,-2.674104138375347,1.774277577119395,0.6037774726162688,-0.06295608373339068,4.14194772527258,3.0366812644050145,0.003,-2.674106321486467,0.6037780836252612,4.141945381803449,1.7742797117955764,-0.06295351043866976,3.03667953602501
5,12,13,-2.674104138375347,1.774277577119395,0.6037774726162688,-0.06295608373339068,4.14194772527258,3.0366812644050145,0.005,-2.674110124178386,0.6037791479377616,4.141941299770846,1.7742834301181507,-0.06294902808574596,3.036676525402762
5,12,13,-2.674104138375347,1.774277577119395,0.6037774726162688,-0.06295608373339068,4.14194772527258,3.0366812644050145,0.01,-2.674127949274826,0.6037841369404783,4.141922165214479,1.7743008597278556,-0.06292801704617186,3.036662413093871
5,12,13,-2.674104138375347,1.774277577119395,0.6037774726162688,-0.06295608373339068,4.14194772527258,3.0366812644050145,1,-2.904860655528861,0.683351828125405,3.8767790988299775,1.9981381409324135,0.2211543674522091,2.8425114166735446
5,12,13,-2.674104138375347,1.774277577119395,0.6037774726162688,-0.06295608373339068,4.14194772527258,3.0366812644050145,5,-5.901850785429503,-1.3242406949850878,1.9461892858899903,5.235844204212047,0.7271191349604261,3.5401793782395523
5,12,13,-2.674104138375347,1.774277577119395,0.6037774726162688,-0.06295608373339068,4.14194772527258,3.0366812644050145,7.5,-7.9791418532596134,-2.535086829173369,-0.7769656242365277,8.425595616181887,1.4674401364909735,4.297357209366511
5,12,13,-1.4057338865471474,1.2862640707902435,1.1935878403558493,-0.33613647636408617,3.215019505056106,3.5583037736454477,0.001,-1.405734237668973,1.1935877636714605,3.215019256333334,1.2862645575320402,-0.3361359960662711,3.5583034268017424
5,12,13,-1.4057338865471474,1.2862640707902435,1.1935878403558493,-0.33613647636408617,3.215019505056106,3.5583037736454477,0.003,-1.4057368147141465,1.1935872008568016,3.215017430826769,1.286268129959679,-0.3361324709178764,3.5583008811371233
5,12,13,-1.4057338865471474,1.2862640707902435,1.1935878403558493,-0.33613647636408617,3.215019505056106,3.5583037736454477,0.005,-1.4057419687998367,1.1935860752318512,3.2150137798100693,1.2862752748106945,-0.3361254206180387,3.558295789804169
5,12,13,-1.4057338865471474,1.2862640707902435,1.1935878403558493,-0.33613647636408617,3.215019505056106,3.5583037736454477,0.01,-1.4057661284712328,1.1935807989636358,3.214996665588569,1.2863087662034633,-0.3360923722686295,3.5582719240969247
5,12,13,-1.4057338865471474,1.2862640707902435,1.1935878403558493,-0.33613647636408617,3.215019505056106,3.5583037736454477,1,-1.7120604899362915,1.1402272376309703,2.9725523600607193,1.717782039953118,0.1176274059593677,3.225103160977073
5,12,13,-1.4057338865471474,1.2862640707902435,1.1935878403558493,-0.33613647636408617,3.215019505056106,3.5583037736454477,5,-3.442861312448057,-1.6795395732633236,-0.42072482440179826,7.324761309813781,0.8355403799277856,4.341294199801484
5,12,13,-2.315268725793936,1.80896055248597,1.9317887870382808,-1.169619992053247,3.603366743625596,4.030939043479463,0.001,-2.315268765202548,1.9317887748020015,3.6033665874041443,1.808960793392851,-1.1696196528827176,4.030938765856624
5,12,13,-2.315268725793936,1.80896055248597,1.9317887870382808,-1.169619992053247,3.603366743625596,4.030939043479463,0.003,-2.3152690075515308,1.9317886995546938,3.6033656266877467,1.8089622748943968,-1.1696175670832416,4.030937058556981
5,12,13,-2.315268725793936,1.80896055248597,1.9317887870382808,-1.169619992053247,3.603366743625596,4.030939043479463,0.005,-2.31526949224607,1.931788549064043,3.603363705249028,1.8089652378956518,-1.1696133954722772,4.030933643946976
5,12,13,-2.315268725793936,1.80896055248597,1.9317887870382808,-1.169619992053247,3.603366743625596,4.030939043479463,0.01,-2.3152717642506886,1.9317878436403138,3.6033546985032454,1.8089791269634807,-1.1695938410422564,4.030917637959344
5,12,13,-2.315268725793936,1.80896055248597,1.9317887870382808,-1.169619992053247,3.603366743625596,4.030939043479463,1,-2.3438514152377268,1.9245038582344778,3.480169944510935,1.9931689526723497,-0.9025143526757549,3.811841423763927
5,12,13,-1.5045360712855937,1.7106007041450781,0.8965921788385707,-1.3556067452814586,4.92006018189037,3.7425689709464707,0.001,-1.5045362026614164,0.8965921713069843,4.920060009888619,1.7106011379094777,-1.3556064385851148,3.7425688140564817
5,12,13,-1.5045360712855937,1.7106007041450781,0.8965921788385707,-1.3556067452814586,4.92006018189037,3.7425689709464707,0.003,-1.5045370619198846,0.8965921220505616,4.920058884908034,1.7106039749396977,-1.3556044326372176,3.74256778791584
5,12,13,-1.5045360712855937,1.7106007041450781,0.8965921788385707,-1.3556067452814586,4.92006018189037,3.7425689709464707,0.005,-1.5045387804279144,0.8965920235445447,4.920056634941419,1.710609648989899,-1.3556004207406727,3.742565735631671
5,12,13,-1.5045360712855937,1.7106007041450781,0.8965921788385707,-1.3556067452814586,4.92006018189037,3.7425689709464707,0.01,-1.5045468359331762,0.8965915617984558,4.920046088222223,1.7106362460989204,-1.3555816149755222,3.7425561155492653
5,12,13,-1.5045360712855937,1.7106007041450781,0.8965921788385707,-1.3556067452814586,4.92006018189037,3.7425689709464707,1,-1.6075882109196615,0.8939252888837262,4.77661227315251,2.0601602247943673,-1.1043554373973898,3.6127988762573002
5,12,13,-1.5045360712855937,1.7106007041450781,0.8965921788385707,-1.3556067452814586,4.92006018189037,3.7425689709464707,5,-2.5916139549044774,0.5803669891443033,1.7306414933797287,7.801934902917113,-0.04968111265601567,4.92761401669531
5,12,13,-1.5045360712855937,1.7106007041450781,0.8965921788385707,-1.3556067452814586,4.92006018189037,3.7425689709464707,7.5,-1.2552973355503727,-2.039001565220893,0.3881287832105292,11.03074776023604,0.28783444987426793,7.515231961486867
5,12,13,-1.3482915686871633,1.968879166365539,1.2172549634000327,-1.7151444155141973,4.5315264593954865,3.9302386020488744,0.001,-1.3482915810074962,1.2172549709420204,4.531526289912415,1.9688795470196132,-1.7151441182483804,3.9302384214227564
5,12,13,-1.3482915686871633,1.968879166365539,1.2172549634000327,-1.7151444155141973,4.5315264593954865,3.9302386020488744,0.003,-1.3482916581225453,1.2172550181540382,4.531525229023265,1.9688819297363784,-1.7151422574988888,3.930237290784166
5,12,13,-1.3482915686871633,1.968879166365539,1.2172549634000327,-1.7151444155141973,4.5315264593954865,3.9302386020488744,0.005,-1.3482918123430758,1.2172551125836424,4.531523107238122,1.9688866951651485,-1.7151385359946378,3.93023502950204
5,12,13,-1.3482915686871633,1.968879166365539,1.2172549634000327,-1.7151444155141973,4.5315264593954865,3.9302386020488744,0.01,-1.3482925352447992,1.2172555552264943,4.531513161365251,1.968909033109018,-1.7151210914395991,3.93022442973845
5,12,13,-1.3482915686871633,1.968879166365539,1.2172549634000327,-1.7151444155141973,4.5315264593954865,3.9302386020488744,1,-1.3541635551687747,1.2254129899633621,4.396134846393762,2.2648062080471174,-1.4803603556526472,3.786896498429097
5,12,13,-1.3482915686871633,1.968879166365539,1.2172549634000327,-1.7151444155141973,4.5315264593954865,3.9302386020488744,5,0.2061088054194536,0.22768806657293256,1.877972194015959,7.103186854777389,-0.31927127715320475,5.043019984005734
5,12,13,-1.3482915686871633,1.968879166365539,1.2172549634000327,-1.7151444155141973,4.5315264593954865,3.9302386020488744,7.5,-0.3514644141919295,-2.091952721421505,1.8482073161630794,9.984661755892901,0.014846901819388195,8.053715739803176
5,12,13,-1.184809621617247,1.737611176396701,0.7363769371034787,-1.7100771863107544,3.375270784732384,3.1140417452827354,0.001,-1.1848095218309724,0.7363769659092424,3.3752705539150294,1.7376116585067918,-1.7100768082132751,3.1140415084674102
5,12,13,-1.184809621617247,1.737611176396701,0.7363769371034787,-1.7100771863107544,3.375270784732384,3.1140417452827354,0.003,-1.1848088276266078,0.7363771663095218,3.375268948157383,1.7376150124494911,-1.7100741778579558,3.1140398609852795
5,12,13,-1.184809621617247,1.737611176396701,0.7363769371034787,-1.7100771863107544,3.375270784732384,3.1140417452827354,0.005,-1.1848074392064007,0.7363775671145654,3.3752657366350785,1.7376217203321884,-1.7100689171416175,3.1140365660163574
5,12,13,-1.184809621617247,1.737611176396701,0.7363769371034787,-1.7100771863107544,3.375270784732384,3.1140417452827354,0.01,-1.184800930957962,0.73637944589943,3.3752506826067283,1.7376531635255708,-1.7100442575195192,3.114021120837875
5,12,13,-1.184809621617247,1.737611176396701,0.7363769371034787,-1.7100771863107544,3.375270784732384,3.1140417452827354,1,-1.085191524826768,0.766570622403574,3.16647176710991,2.153545382993279,-1.3745511866925242,2.90278435487949
5,12,13,-1.3051973650739135,1.8758451302373949,1.5457219881934061,-1.6723682479766646,3.30014205213301,3.7370138159785102,0.001,-1.3051972892526371,1.5457219718201427,3.300141869768678,1.8758455216368268,-1.6723679038826726,3.737013557298838
5,12,13,-1.3051973650739135,1.8758451302373949,1.5457219881934061,-1.6723682479766646,3.30014205213301,3.7370138159785102,0.003,-1.3051967863922471,1.5457218632335978,3.3001406603103414,1.875848117426534,-1.6723656218202467,3.737011841711487
5,12,13,-1.3051973650739135,1.8758451302373949,1.5457219881934061,-1.6723682479766646,3.30014205213301,3.7370138159785102,0.005,-1.3051957806597874,1.5457216460635692,3.300138241386847,1.8758533090060308,-1.6723610576869137,3.737008410529827
5,12,13,-1.3051973650739135,1.8758451302373949,1.5457219881934061,-1.6723682479766646,3.30014205213301,3.7370138159785102,0.01,-1.305191066284036,1.5457206280803304,3.300126902680137,1.8758776445349563,-1.6723396633083971,3.7369923268629086
5,12,13,-1.3051973650739135,1.8758451302373949,1.5457219881934061,-1.6723682479766646,3.30014205213301,3.7370138159785102,1,-1.2335745514974763,1.5344796056423613,3.1437682272751735,2.2001722409353515,-1.38056891281675,3.5172779996795795
5,12,13,-2.4414363207051593,1.096650882785263,0.3429481959520415,-1.48119218115266,3.7596094011554895,3.9270302988388543,0.001,-2.4414365370813615,0.3429481443470827,3.7596092469199385,1.0966512963159762,-1.4811918754288786,3.9270301215267884
5,12,13,-2.4414363207051593,1.096650882785263,0.3429481959520415,-1.48119218115266,3.7596094011554895,3.9270302988388543,0.003,-2.441437965292304,0.34294780372658124,3.759608228866755,1.0966540258692101,-1.4811898574617415,3.9270289511552314
5,12,13,-2.4414363207051593,1.096650882785263,0.3429481959520415,-1.48119218115266,3.7596094011554895,3.9270302988388543,0.005,-2.4414408217040675,0.34294712249251696,3.759606192755608,1.096659484965999,-1.481185821526472,3.9270266104088716
5,12,13,-2.4414363207051593,1.096650882785263,0.3429481959520415,-1.48119218115266,3.7596094011554895,3.9270302988388543,0.01,-2.4414542111340563,0.34294392920794503,3.7595966484845365,1.0966850744820504,-1.4811669030798804,3.9270156381602623
5,12,13,-2.4414363207051593,1.096650882785263,0.3429481959520415,-1.48119218115266,3.7596094011554895,3.9270302988388543,1,-2.6145416767556164,0.304242504725867,3.629624288006955,1.4325953141340646,-1.2282448612449972,3.7788741941567072
5,12,13,-2.4414363207051593,1.096650882785263,0.3429481959520415,-1.48119218115266,3.7596094011554895,3.9270302988388543,5,-4.834585262806739,-0.16180012238287772,0.39955933141709676,6.929404945270898,-0.304405645975596,4.723247890897094
5,12,13,-2.4414363207051593,1.096650882785263,0.3429481959520415,-1.48119218115266,3.7596094011554895,3.9270302988388543,7.5,-4.731507910521303,-2.86410571264877,-1.0851235852786068,10.614474234610439,-0.19852851315373632,6.760046533212901
5,12,13,-2.2076176104176746,1.7277384062115668,1.270666157159571,-1.1326642029727236,4.57628485672838,3.1958553826749294,0.001,-2.207617733877815,1.2706662054292823,4.576284635101082,1.727738682733674,-1.1326638804662412,3.195855163287357
5,12,13,-2.2076176104176746,1.7277384062115668,1.270666157159571,-1.1326642029727236,4.57628485672838,3.1958553826749294,0.003,-2.2076185070064,1.270666507707944,4.576283247224879,1.727740414363677,-1.1326618608664452,3.1958537894373
5,12,13,-2.2076176104176746,1.7277384062115668,1.270666157159571,-1.1326642029727236,4.57628485672838,3.1958553826749294,0.005,-2.2076200532599803,1.270667112274127,4.576280471463796,1.7277438776177514,-1.1326578216595269,3.195851041729555
5,12,13,-2.2076176104176746,1.7277384062115668,1.270666157159571,-1.1326642029727236,4.57628485672838,3.1958553826749294,0.01,-2.2076273013228067,1.2706699461801592,4.576267460081708,1.7277601116198535,-1.1326388878754032,3.1958381618477367
5,12,13,-2.2076176104176746,1.7277384062115668,1.270666157159571,-1.1326642029727236,4.57628485672838,3.1958553826749294,1,-2.302449594149261,1.3132466669663778,4.398112540650875,1.9411504806900197,-0.8761969027568063,3.019989805617001
5,12,13,-2.2076176104176746,1.7277384062115668,1.270666157159571,-1.1326642029727236,4.57628485672838,3.1958553826749294,5,-3.397556289851057,-0.16156688429025232,2.4546146396328306,5.496703756088044,-0.5094576030167351,4.035348778024785
5,12,13,-2.2076176104176746,1.7277384062115668,1.270666157159571,-1.1326642029727236,4.57628485672838,3.1958553826749294,7.5,-2.7096072455048517,-1.669850601908354,0.10680290669622829,8.702799163188358,1.5889416366436417,3.9538886274873195
5,12,13,-2.3290069126369133,1.7330799583198515,1.7455325164134456,-0.055554451016230466,4.583150109582265,4.549984758764047,0.001,-2.3290071308439346,1.7455325175846121,4.5831499175302834,1.7330801719068214,-0.05555414207744082,4.549984512114618
5,12,13,-2.3290069126369133,1.7330799583198515,1.7455325164134456,-0.055554451016230466,4.583150109582265,4.549984758764047,0.003,-2.329008486161936,1.745532524863622,4.583148724658837,1.7330814985286294,-0.055552223202190894,4.5499829801287115
5,12,13,-2.3290069126369133,1.7330799583198515,1.7455325164134456,-0.055554451016230466,4.583150109582265,4.549984758764047,0.005,-2.329011196792325,1.7455325394305838,4.583146338908517,1.7330841517661237,-0.055548385444372364,4.549979916148667
5,12,13,-2.3290069126369133,1.7330799583198515,1.7455325164134456,-0.055554451016230466,4.583150109582265,4.549984758764047,0.01,-2.329023902870903,1.7455326077153983,4.583135155702083,1.7330965888153846,-0.05553039595281291,4.549965553740199
5,12,13,-2.3290069126369133,1.7330799583198515,1.7455325164134456,-0.055554451016230466,4.583150109582265,4.549984758764047,1,-2.4955452668813374,1.7513010771967001,4.429974651245688,1.8957665888534783,0.18838441549616194,4.353977530551737
5,12,13,-2.3290069126369133,1.7330799583198515,1.7455325164134456,-0.055554451016230466,4.583150109582265,4.549984758764047,5,-4.9493762411547495,0.3020058731774807,2.4965284266184726,4.5701170457670255,0.2006105257276242,4.846060291471787
5,12,13,-2.3290069126369133,1.7330799583198515,1.7455325164134456,-0.055554451016230466,4.583150109582265,4.549984758764047,7.5,-6.390378420022766,-1.386144035947711,0.4683885504426526,7.4514483869142225,1.8869032762949969,4.028660279663486
5,12,13,-1.1523947631273406,1.569849342644612,1.0105953333650346,-1.7885419750676155,3.689199584348269,4.742398653966521,0.001,-1.1523948124541512,1.010595291201458,3.6891994553395073,1.5698498467856428,-1.7885416738449134,4.742398472208137
5,12,13,-1.1523947631273406,1.569849342644612,1.0105953333650346,-1.7885419750676155,3.689199584348269,4.742398653966521,0.003,-1.1523951431070119,1.010595008561075,3.689198590526808,1.569853226289064,-1.7885396545992516,4.742397253789562
5,12,13,-1.1523947631273406,1.569849342644612,1.0105953333650346,-1.7885419750676155,3.689199584348269,4.742398653966521,0.005,-1.1523958043987543,1.0105944432847707,3.6891968608965326,1.5698599852910768,-1.7885356161064538,4.742394816948946
5,12,13,-1.1523947631273406,1.569849342644612,1.0105953333650346,-1.7885419750676155,3.689199584348269,4.742398653966521,0.01,-1.1523989042043117,1.0105917935519289,3.689188753254797,1.56989166811319,-1.7885166856715184,4.742383394258684
5,12,13,-1.1523947631273406,1.569849342644612,1.0105953333650346,-1.7885419750676155,3.689199584348269,4.742398653966521,1,-1.1852189648174067,0.9779648087999692,3.578035733240492,1.9893673144482682,-1.5351117025274508,4.587960826755983
5,12,13,-2.485059257929796,1.337885070740204,1.6553218133283285,-0.8878590031206368,4.021210017758317,4.616017498608084,0.001,-2.4850594311819703,1.6553217757823495,4.021209873493154,1.3378853158942066,-0.8878587095336964,4.616017265319569
5,12,13,-2.485059257929796,1.337885070740204,1.6553218133283285,-0.8878590031206368,4.021210017758317,4.616017498608084,0.003,-2.4850604695950826,1.6553215507470112,4.02120900881359,1.3378867852629628,-0.8878569498687057,4.616015867062978
5,12,13,-2.485059257929796,1.337885070740204,1.6553218133283285,-0.8878590031206368,4.021210017758317,4.616017498608084,0.005,-2.4850625464159672,1.6553211006825395,4.021207279448459,1.3378897239956216,-0.8878534305308582,4.616013070541634
5,12,13,-2.485059257929796,1.337885070740204,1.6553218133283285,-0.8878590031206368,4.021210017758317,4.616017498608084,0.01,-2.4850722815087276,1.6553189910112944,4.021199173043642,1.3379034993002927,-0.8878369336271366,4.615999961839988
5,12,13,-2.485059257929796,1.337885070740204,1.6553218133283285,-0.8878590031206368,4.021210017758317,4.616017498608084,1,-2.6128878848200388,1.6295998375027232,3.910792978751901,1.5197348977031082,-0.6648045237588732,4.438053032845743
5,12,13,-2.485059257929796,1.337885070740204,1.6553218133283285,-0.8878590031206368,4.021210017758317,4.616017498608084,5,-4.483255906497336,0.5731030672378841,1.6568828759780918,4.764586704370143,-0.37845155733455177,4.768991434103313
5,12,13,-2.485059257929796,1.337885070740204,1.6553218133283285,-0.8878590031206368,4.021210017758317,4.616017498608084,7.5,-4.593146111586954,-1.6567726855667932,-0.09444500091737816,7.937227785272326,0.10206213302137977,5.203776662471761
5,12,13,-2.7213068123050332,1.292470029470412,1.6465589046563855,-0.7369839505344022,3.262493646056688,4.8755821406310185,0.001,-2.721306971346799,1.6465588449569908,3.262493523050012,1.2924702650373325,-0.7369836474875024,4.8755818814718355
5,12,13,-2.7213068123050332,1.292470029470412,1.6465589046563855,-0.7369839505344022,3.262493646056688,4.8755821406310185,0.003,-2.7213079307879218,1.6465584848134993,3.262492780991477,1.2924716861285737,-0.7369818193073164,4.875580318050946
5,12,13,-2.7213068123050332,1.292470029470412,1.6465589046563855,-0.7369839505344022,3.262493646056688,4.8755821406310185,0.005,-2.721309849665301,1.646557764531128,3.262491296869174,1.29247452830767,-0.7369781629371741,4.875577191199548
5,12,13,-2.7213068123050332,1.292470029470412,1.6465589046563855,-0.7369839505344022,3.262493646056688,4.8755821406310185,0.01,-2.721318844399271,1.6465543882110616,3.2624843400418504,1.2924878510195785,-0.7369610236946142,4.875562534076219
5,12,13,-2.7213068123050332,1.292470029470412,1.6465589046563855,-0.7369839505344022,3.262493646056688,4.8755821406310185,1,-2.8393088031985148,1.6034649611671705,3.167561054626456,1.4687309580703067,-0.5043545273820593,4.676135773782205
5,12,13,-2.7213068123050332,1.292470029470412,1.6465589046563855,-0.7369839505344022,3.262493646056688,4.8755821406310185,5,-4.400158494459193,0.32560847358884687,0.9607246848595129,4.725558907949987,-0.3998012917030919,4.938114605006723
5,12,13,-2.7213068123050332,1.292470029470412,1.6465589046563855,-0.7369839505344022,3.262493646056688,4.8755821406310185,7.5,-3.4725492596802137,-1.8729367233230694,-1.2907546510481285,7.935666822633519,0.22975809598553346,5.138839846337157
5,12,13,-2.5362777383767536,1.2663195462227972,0.033222124431794064,-1.2596609286166913,3.2829858501357645,3.455607507520225,0.001,-2.536277939987602,0.03322209534358822,3.282985657698182,1.2663199948919404,-1.2596605794724125,3.455607304471604
5,12,13,-2.5362777383767536,1.2663195462227972,0.033222124431794064,-1.2596609286166913,3.2829858501357645,3.455607507520225,0.003,-2.5362793174863745,0.03322189660409481,3.2829843428645336,1.2663230604154236,-1.2596581939435065,3.455605917139469
5,12,13,-2.5362777383767536,1.2663195462227972,0.033222124431794064,-1.2596609286166913,3.2829858501357645,3.455607507520225,0.005,-2.536282072474964,0.03322149913249323,3.28298171319141,1.2663291914529191,-1.2596534228835714,3.4556031424712264
5,12,13,-2.5362777383767536,1.2663195462227972,0.033222124431794064,-1.2596609286166913,3.2829858501357645,3.455607507520225,0.01,-2.536294986480712,0.03321963598705535,3.282969386596516,1.2663579306877242,-1.2596310585393506,3.4555901362123906
5,12,13,-2.5362777383767536,1.2663195462227972,0.033222124431794064,-1.2596609286166913,3.2829858501357645,3.455607507520225,1,-2.7018989934945665,0.014150323830320326,3.1139901586323147,1.6424323876540876,-0.9595564742558482,3.27900844018058
5,12,13,-2.5362777383767536,1.2663195462227972,0.033222124431794064,-1.2596609286166913,3.2829858501357645,3.455607507520225,5,-4.238092891958781,-1.313594606128645,0.1948868529541052,7.277338285060805,-0.40573642162630963,4.9295758328060435
5,12,13,-2.5362777383767536,1.2663195462227972,0.033222124431794064,-1.2596609286166913,3.2829858501357645,3.455607507520225,7.5,-2.771668564299099,-3.8350731021507007,-1.9529174310162256,10.381694868382326,0.8818127944458555,6.519901787364512
5,12,13,-2.4583717926324486,1.806511052654858,0.3479956043205634,-0.9092629516329294,4.834884192763674,4.062026549741833,0.001,-2.458372013158307,0.347995578427106,4.834884029239497,1.8065114363988939,-0.9092626742315595,4.062026409540241
5,12,13,-2.4583717926324486,1.806511052654858,0.3479956043205634,-0.9092629516329294,4.834884192763674,4.062026549741833,0.003,-2.4583734224149505,0.3479954129598726,4.834882984242696,1.8065138886932626,-0.9092609015101343,4.062025513586689
5,12,13,-2.4583717926324486,1.806511052654858,0.3479956043205634,-0.9092629516329294,4.834884192763674,4.062026549741833,0.005,-2.458376240919385,0.3479950820325458,4.834880894244832,1.8065187932707254,-0.9092573560683705,4.062023721677609
5,12,13,-2.4583717926324486,1.806511052654858,0.3479956043205634,-0.9092629516329294,4.834884192763674,4.062026549741833,0.01,-2.458389452656659,0.3479935308125242,4.834871097378757,1.806541783474704,-0.9092407368103802,4.062015322103292
5,12,13,-2.4583717926324486,1.806511052654858,0.3479956043205634,-0.9092629516329294,4.834884192763674,4.062026549741833,1,-2.630427664202652,0.3307511672534572,4.702161141494421,2.1077803620663094,-0.6880937735861582,3.9490552265271988
5,12,13,-2.4583717926324486,1.806511052654858,0.3479956043205634,-0.9092629516329294,4.834884192763674,4.062026549741833,5,-5.302149692073155,0.5577893277325036,1.346670677041474,7.122374549326225,0.4903501903352565,4.638969361325267
